"","Town","Bezirk","Region","PostOffice","Bahnbezirk","PostRevenues","PostRevenues_pc","Post_1900","TelegraphRevenues","TelegraphRevenues_pc","Telegraph_1900","MA_Pop_Out_1880","MA_Pop_In_1880","MA_Pop_Out_1900","MA_Pop_In_1900","MA_Post_Out_1880","MA_Post_In_1880","MA_Post_Out_1900","MA_Post_In_1900","PostBahn","RailStation","RailWeight","RailRevenues","CollectedNachnahme","PaidOutNachnahme","Nachnahme","EmpRatio82","IndexDisSim82","Y1880","Y1900","PopShare1880","City","Fringe","Border","StateTax","LocalTax","Agriculture","Participation","Zentrum","Socialist","Liberal","Catholics","DifCatholicsZentrum","InstallTime","InstallMonth"
"134","Holzkirchen","Miesbach","OB","V","M",8923.73,6.78094984802432,19165.19,1058.6,0.804407294832827,1398.5,16.205785570798,4.50529401404301,30.1663874278907,6.70316540995153,5.80548201582851,1.33747342715392,16.9179741349822,2.87244597845924,0,1,-1497.84194528875,0.088862462006079,35629,30423,3955.92705167173,0.271015851024816,0.517544382439032,1.316,1.958,0.0536245466769895,0,0,1,5.70354087452472,2.73055291508238,0.604,0.509,0.711,0.096,0.193,0.982,0.271,74,199
"137","Hutthurm","PassauWegscheid","NB","N","Z",1265.8,1.66333771353482,3006.95,0,0,237.7,10.4294879332108,2.23848080501611,15.2519598152508,2.43261974474155,2.31688019920302,0.184050384941776,5.27256364523663,0.437217810871127,0,0,0,0,0,0,0,0.0935147295884927,0.1894220982536,0.761,0.827,0.0134807177906503,0,1,1,3.74274140269133,1.74938280190549,0.72,0.457,0.765,0.029,0.206,0.987,0.222,53,220
"138","Ichenhausen","GuenzburgLand","SC","E","Z",12332.2,4.8551968503937,25225.18,1101.8,0.433779527559055,1309.05,13.3590507625159,8.10201289009854,20.5088123746377,8.57409868054523,3.04342029598134,1.64741280418465,6.46929494265801,3.36973812619505,0,0,0,0,0,0,0,0.104289716156468,0.226564147221557,2.54,2.688,0.085726821694961,0,1,1,4.67691788905749,2.82893272635306,0.693,0.569,0.794,0.02,0.186,0.92,0.126,73,200
"139","Illertissen","Illertissen","SC","E","K",6002.16,4.05551351351351,17732.22,423.05,0.285844594594595,798.31,11.5633224621324,4.17756232916982,17.8864651290684,4.61789998008231,2.17924898456197,0.54952922039681,4.92056671262441,1.62347772010488,1,1,735.297297297298,0.0340297297297297,26839,5643,14321.6216216216,0.106419479800775,0.264562766943876,1.48,1.636,0.0819037078029884,0,0,1,5.0796508755558,1.69720590657079,0.64,0.615,0.65,0.038,0.312,0.829,0.179,22,251
"140","Immenstadt","Sonthofen","SC","V","K",28606.7,10.4480277574872,51736.38,1748.1,0.638458728999269,2680.6,9.97110967559847,7.38266286800393,15.4642109487033,10.6857169269173,2.35594308970037,3.79994902604366,5.58066973508274,6.87236230645355,1,1,-1171.27830533236,0.0907282688093499,25541,38609,-4772.82688093499,0.161996842936069,0.195082505924845,2.738,3.963,0.0900420941857406,0,0,1,4.81528535980149,3.98375516956162,0.597,0.814,0.505,0.004,0.491,0.902,0.397,88,185
"142","Ingolstadt","Ingolstadt","OB","Amt","I",60364.2,3.95804865254737,109677.91,5912.25,0.38766310405875,7575.2,15.8355294035848,53.2667336253014,25.2907793871602,77.5617568432934,3.4916366724946,6.97533708633079,8.00656168843988,12.6737435959435,0,1,-1224.31512687693,0.0283092256245492,104795,67738,2429.8078814504,0.152438631531473,0.238415388770905,15.251,22.207,0.982604213646028,1,0,0,5.40045401558378,2.43021044235843,0.625,0.492,0.948,0.042,0.003,0.959,0.0110000000000001,99,174
"144","Kallmuenz","Burglengenfeld","OP","E","Z",1488.69,1.10930700447094,3722.37,0,0,212.55,16.0623249049588,4.98812380388693,24.460993851342,4.76510783650004,3.92184203346314,0.258751757517527,8.42527063344188,0.64699150234805,0,0,0,0,0,0,0,0.128177458033573,0.400253487380346,1.342,1.282,0.0536370903277378,1,0,0,4.02235567609454,3.16997287872917,0.52,0.516,0.741,0.124,0.132,0.939,0.198,30,243
"146","Karlstadt","Karlstadt","UF","E","Wg",9214.41,3.77639754098361,18723.15,690.4,0.282950819672131,1024.5,12.1520749348081,6.80103800832568,17.8201233520641,8.04417856230652,3.47779490264154,0.952942222332187,6.9940996434997,1.93632366804374,1,1,42.5532786885246,0.0254938524590164,8991,9856,-354.508196721311,0.0762400891160474,0.220805999459487,2.44,2.886,0.0799423366751851,0,0,0,4.36048729877171,1.57167241206198,0.764,0.582,0.698,0.088,0.207,0.882,0.184,63,210
"147","Kaufbeuren","Kaufbeuren","SC","V","K",45559.22,7.2685417996171,80747.91,3223.75,0.514318761965539,4885.86,12.5680865441351,20.401042574056,20.3037397692812,27.2133243397707,2.80295910816487,6.38204380924521,7.15333779998247,11.3113591304897,1,1,-1003.44926611359,0.0417911614550096,73977,33874,6398.05360561583,0.342533503509892,0.202381964058117,6.268,8.361,1,1,0,0,8.49284064665127,4.60492686682063,0.702,0.682,0.691,0.039,0.269,0.971,0.28,126,147
"148","Kelheim","Kelheim","NB","E","I",8827.2,2.93848202396804,17439.73,604.3,0.201165113182423,920.95,17.8123827228881,11.5419830940859,27.3289260193397,14.3544769771988,6.30236091684277,1.68225773015279,13.004523547052,3.32360438239505,0,1,819.990013315579,0.0189693741677763,7535,25513,-5984.68708388815,0.102754468602801,0.223344020368919,3.004,3.736,0.0937080824780859,0,0,0,4.21382174106481,1.94756043304167,0.75,0.528,0.788,0.012,0.2,0.995,0.207,66,207
"149","Kemnath","Kemnath","OP","E","Wn",5213.95,3.5324864498645,8428.6,323.65,0.219275067750677,483.8,13.52881157611,4.92992272988857,20.5186430028803,4.68275858218413,2.63274344101863,0.692922973462609,5.57777026192467,1.12014318781863,0,1,9820.18970189702,0.026159891598916,7206,2293,3328.59078590786,0.0719739177087202,0.239343281545428,1.476,1.402,0.0609137055837563,0,0,0,2.58561309751029,2.40492853204394,0.708,0.49,0.796,0.018,0.186,0.885,0.0890000000000001,17,256
"150","Kempten","Kempten","SC","Amt","K",109631.15,7.90305291234141,243759.17,11225.1,0.809191176470588,14294.66,10.2403411528344,39.7525320693281,16.1838248248695,54.057941533723,1.91407475362468,13.0903379505386,4.6411131218059,29.1056867855787,1,1,-1589.02104959631,0.0709185409457901,98181,143546,-3270.25663206459,0.294550173010381,0.185466880743088,13.872,18.864,1,1,0,1,8.54503062360802,11.6311247216036,0.597,0.814,0.505,0.004,0.491,0.902,0.397,168,105
"151","Kirchenlamitz","Wunsiedel","OF","E","Wn",3771.57,0.927815498154981,9125.15,260.05,0.0639729397293973,590.4,13.7457316018123,14.1956651105558,20.2699864398214,7.35799911142463,3.37317547204734,0.796878631346127,7.00032840097442,1.92801327903979,1,1,2272.88560885609,0.00500811808118081,6316,6530,-52.6445264452644,0.153962245478612,0.339639429137599,4.065,2.107,0.100571513397165,0,0,1,2.65138676911741,2.10199463186148,0.452,0.693,0.004,0.078,0.918,0.122,0.118,92,181
"152","Kirchheim","Mindelheim","SC","E","Z",3669.64,1.09606929510155,4635.14,144.25,0.0430854241338112,409.7,13.7579028475985,11.2855169066453,21.6028493714322,14.1035253098578,3.37717936176966,0.541914219491902,7.52725057522272,0.684494466851161,0,0,0,0,0,0,0,0.089110950860204,0.245546096083106,3.348,4.184,0.114968579375708,0,0,0,5.28588880084522,1.81197173798204,0.702,0.682,0.691,0.039,0.269,0.971,0.28,59,214
"154","Kitzingen","Kitzingen","UF","V","Wg",41857.91,6.00888745334482,94377.56,3045.25,0.437159058283089,5035.25,15.0078802601591,23.279719969338,22.3458194275122,28.3694434136823,5.2706613298697,7.00318256040989,10.5755468564911,15.7901644464819,1,1,-1049.40568475452,0.0493877404536319,67060,45319,3121.01636520241,0.235285673270169,0.227241594410255,6.966,8.489,1,1,0,0,6.53058380939111,7.62574892016163,0.718,0.707,0.513,0.018,0.469,0.626,0.113,140,133
"155","Klingenberg","Obernburg","UF","E","Wg",5643.53,6.14763616557734,11555.04,242.5,0.264161220043573,737.03,9.41343896955133,2.32486607837223,13.8762480245126,3.36320495869098,2.01884112445838,0.576259761223682,4.19813497825891,1.17988290862813,1,1,519.21568627451,0.0178300653594771,2532,969,1702.61437908497,0.0742543415621836,0.19741878583413,0.918,1.328,0.0357448796822677,0,0,1,3.43766071846022,0.735019091404972,0.635,0.637,0.654,0.1,0.246,0.936,0.282,72,201
"156","Kochel","BadToelz","OB","E","Z",2902.6,3.5790382244143,8963.44,336.7,0.415166461159063,948.6,12.4440487089597,2.52207465694216,21.4546363886834,2.98232995808573,2.87487189101701,0.381320858023698,7.88191909692641,1.17754655537929,0,0,0,0,0,0,0,0.133285612025769,0.256395105020223,0.811,0.959,0.0580529706513958,0,1,1,6.76543296089385,2.65328212290503,0.604,0.509,0.711,0.096,0.193,0.982,0.271,66,207
"157","Koenigshofen","KoenigshofenHofheim","UF","E","Z",8689.92,4.63215351812367,14468.02,1030.55,0.54933368869936,1139.65,9.06764091679515,4.23923410549099,13.5491829878362,3.90705531364281,2.50412288355233,0.562607121206288,5.48755455509721,0.936695744236426,0,0,0,0,0,0,0,0.0831843760344257,0.245150646093814,1.876,1.729,0.0620986428334988,0,0,1,5.1281217525393,1.56565317957829,0.732,0.568,0.63,0.006,0.331,0.788,0.158,12,261
"158","Koetzting","Koetzting","NB","E","Z",6986.88,4.2969741697417,12859.13,503.75,0.309809348093481,1044,11.2196452701701,4.89800502025515,16.8204947933013,5.40708426282779,1.79376424003135,0.79050709115351,3.80569468472247,1.45490311141237,0,0,0,0,0,0,0,0.0760148475754225,0.199664668460706,1.626,1.795,0.0642078660559153,0,0,1,2.23423709946728,2.00111314303888,0.74,0.327,0.97,0.006,0.024,0.996,0.0259999999999999,47,226
"159","Kraiburg","Muehldorf","OB","E","Rm",5866.3,5.57633079847909,10577.26,395.65,0.376093155893536,584.25,13.2577699501921,3.65633069271854,21.6160179744108,3.62852589657619,3.23408986873117,0.997134102897529,7.89127966715676,1.79788736703099,1,1,670.142585551331,0.00751425855513308,14005,2239,11184.4106463878,0.0979504770689804,0.251137370186552,1.052,1.044,0.0303248681214148,0,0,0,5.08239488427367,2.42190594759776,0.744,0.517,0.987,0.005,0.005,0.997,0.01,17,256
"160","Kreuth","Miesbach","OB","E","Z",6144.75,8.9313226744186,5707.3,1993.65,2.89774709302326,604.3,12.0640959379605,2.09979316968653,20.8048401613438,3.3267072019743,3.18706078762937,0.855439439143986,8.07977970842333,0.794539974942263,0,0,0,0,0,0,0,0.271015851024816,0.517544382439032,0.688,1.09,0.0280347174116784,0,0,1,5.70354087452472,2.73055291508238,0.604,0.509,0.711,0.096,0.193,0.982,0.271,55,218
"161","Kronach","KronachTeuschnitz","OF","E","B",26440.92,6.54964577656676,65073.84,1574.3,0.389967797869705,2814.05,11.9843288734591,12.6977090667058,18.0139711392996,15.0598541023996,2.50591647092869,3.5201449214411,5.0484334137035,8.66344088612162,1,1,972.930393856824,0.0372006440426059,49389,32866,4092.89076046569,0.13513683153402,0.351451503465443,4.037,4.788,0.0844631349903758,0,0,1,2.46776251124077,1.88531275487797,0.611,0.672,0.453,0.29,0.034,0.649,0.196,97,176
"162","Krumbach","Krumbach","SC","E","Z",14253.3,7.65072463768116,26583.76,1361.95,0.731052066559313,1390.05,13.4379163826948,6.10305579622571,20.8342332433532,6.32581897075247,2.95987311538892,2.04502301619296,6.41807133234473,3.81416240849136,0,0,0,0,0,0,0,0.114498008146457,0.265159000950286,1.863,1.931,0.0833892842755472,0,0,0,4.690574490513,1.5803320449754,0.64,0.615,0.65,0.038,0.312,0.829,0.179,50,223
"163","Kulmbach","Kulmbach","OF","E","B",35492.19,6.10041079408732,78682.02,4006.25,0.688595737366793,7003.3,13.4720158133734,20.2289345557466,20.096707106984,32.7807485375694,3.15330597967579,6.05612310259518,6.21723651509693,13.4257141946117,1,1,-4205.70127191475,0.101764695771743,167621,120602,8081.64317634926,0.119830554962972,0.284566983315648,5.818,9.428,0.177307774357724,1,0,0,4.32773386034256,3.00784525092825,0.737,0.664,0.435,0.065,0.232,0.45,0.015,170,103
"165","Lam","Koetzting","NB","E","Z",3883.3,2.4877001921845,6124.51,307.4,0.196925048046124,659.65,10.180015865816,4.33974140332279,15.3020216111538,5.29609697202429,1.4591995915098,0.364556941735452,3.13456475980963,0.574957545187906,0,0,0,0,0,0,0,0.0760148475754225,0.199664668460706,1.561,1.905,0.061641130942979,0,0,1,2.23423709946728,2.00111314303888,0.74,0.327,0.97,0.006,0.024,0.996,0.0259999999999999,26,247
"167","LandauIsar","LandauIsar","NB","E","Rm",11698.98,3.66969259723965,19427.31,846.3,0.265464240903388,1394.25,12.4227419260362,10.8004901535027,18.9957262717137,10.8580837333677,2.2151251395538,1.53990161187211,4.907259103881,2.55715848589699,0,1,-1637.95169385195,0.0281361355081556,37586,27913,3034.19071518193,0.09742955569296,0.219690140518394,3.188,3.205,0.140800282660542,0,0,0,5.36867687543014,2.29890743289745,0.75,0.419,0.934,0.04,0.014,0.988,0.0539999999999999,73,200
"169","Landsberg","Landsberg","OB","E","K",22925.03,4.37250238413122,40372.07,1385.35,0.264228495136372,2801,15.0305926387951,18.494941456232,25.1503227516663,21.0841627091167,4.14444744602997,3.5915655370409,10.2395554433682,6.32491801629061,0,1,1053.14323860385,0.0106931146290292,32997,20780,2330.15449170322,0.17947739843601,0.213503138759137,5.243,5.977,1,1,0,0,6.0329756097561,5.144,0.684,0.517,0.744,0.033,0,0.986,0.242,65,208
"170","Landshut","Landshut","NB","Amt","Rg",102657.75,5.95981132075472,197547.87,6987.6,0.40566618287373,10044.5,14.3030079120578,62.1212819351405,23.2806992147815,78.3936316646821,2.99610485607415,14.2906639559186,7.27795792876584,27.5000204599993,0,1,-2129.66328011611,0.0360659506531205,173914,82272,5320.29027576197,0.127052567281089,0.163714512308366,17.225,21.737,0.618914160468542,1,0,0,3.79314860034682,1.83455426973847,0.665,0.622,0.8,0.026,0.174,0.988,0.188,132,141
"172","Langenzenn","FuerthLand","MF","E","Wg",2717.99,1.53039977477477,5947.86,257,0.144707207207207,567.6,20.6804022022092,6.89733836689219,35.1717821866722,7.57697474876501,9.13432205218385,0.603230145022936,22.4893632618875,1.32006683261385,1,1,-763.378378378379,0.0119971846846847,10084,1185,5010.6981981982,0.108162166320486,0.249053583633292,1.776,1.951,0.0683129471497808,0,1,0,5.45277643064985,2.7386639185257,0.389,0.695,0.016,0.305,0.679,0.16,0.144,55,218
"173","Langquaid","RottenburgMainburg","NB","E","Z",4327.82,3.68325106382979,5912.65,638.2,0.543148936170213,447.3,15.9368982391033,4.4924123403446,24.6489759054567,4.1980159571901,3.86992252083204,0.754895262221187,8.45643048528372,1.03133482265254,0,0,0,0,0,0,0,0.0804988015066773,0.255620597351972,1.175,1.098,0.0335292774797398,0,0,0,4.63887510339123,2.46484698097601,0.75,0.528,0.788,0.012,0.2,0.995,0.207,13,260
"174","Lauf","HersbruckLauf","MF","E","N",10821.46,3.08391564548304,17764.9,3384.38,0.964485608435452,1538.6,21.2313967211373,14.0280359473061,37.5334969659754,16.3267309229975,10.1496639817944,2.39321382111379,26.1870186918667,3.92878633850741,0,1,-3383.47392419493,0.0687452265602736,47571,8193,11222.000569963,0.10467574873538,0.192860810360035,3.509,4.084,0.0939164413992452,0,0,0,3.74693492612386,3.4954154877921,0.389,0.695,0.016,0.305,0.679,0.16,0.144,145,128
"175","Lauingen","DillingenLand","SC","E","A",10080.35,2.56497455470738,19367.34,865.45,0.220216284987277,1508.5,14.5290990885392,12.8826321416435,22.1471231076862,12.6859507349008,4.55538290286879,1.56900492944156,8.37589499850487,3.01452349672091,1,1,819.725190839695,0.0159966921119593,18156,3224,3799.49109414758,0.092264146043782,0.134460298441027,3.93,3.87,0.10205406528344,0,1,1,5.30001554082056,1.09306361375881,0.693,0.569,0.794,0.02,0.186,0.92,0.126,52,221
"177","Lenggries","BadToelz","OB","E","Z",5979.63,2.23872332459753,9759.69,523.25,0.195900411830775,804.15,12.7852177338221,8.51422529900659,22.3170652628915,10.25468468248,3.46020305699209,0.869016298869376,9.23822906651259,1.41837031420213,0,0,0,0,0,0,0,0.133285612025769,0.256395105020223,2.671,3.217,0.191195418754474,0,1,1,6.76543296089385,2.65328212290503,0.604,0.509,0.711,0.096,0.193,0.982,0.271,41,232
"178","Lichtenfels","Lichtenfels","OF","A","B",45997.47,18.4951628468034,83380.55,3480.75,1.39957780458384,5185.15,12.8507079726741,8.18678774433431,19.2072057026666,12.9500695561766,2.91669793355539,7.58718925685163,5.80410096316803,13.7534523788021,1,1,-434.72858866104,0.332283474065139,138846,136331,1011.25854443104,0.149602338813618,0.421759668540416,2.487,3.934,0.0781805035993839,0,0,1,3.32799777082882,1.69704944425524,0.611,0.672,0.453,0.29,0.034,0.649,0.196,98,175
"179","Lindau","Lindau","SC","Amt","K",49324.02,9.62607728337236,156176.76,15641,3.05249804839969,14770.4,7.43819247761253,10.0851552233204,11.7309533912683,11.5199870261698,0.926668113532098,2.14036787917694,2.22127751181138,6.77713861477484,1,1,-10978.4914129586,0.889690476190476,1161939,1221625,-11648.3216237315,0.250327899569046,0.334736055790261,5.124,5.853,0.96008993816751,1,0,1,8.48827172077313,5.70013135672734,0.597,0.814,0.505,0.004,0.491,0.902,0.397,165,108
"180","Lindenberg","LindauLand","SC","E","Z",12292.66,7.20132396016403,45870.5,908.75,0.532366725248975,1991.35,14.9492061318785,6.59298963490769,23.9378761753762,11.8264406924941,5.45309969938553,4.4251285566636,11.9133061123206,16.5125253166066,0,0,0,0,0,0,0,0.113131603536261,0.255051979451678,1.707,3.062,0.0613455042047006,0,1,1,4.53083700440529,4.78646161107615,0.597,0.814,0.505,0.004,0.491,0.902,0.397,73,200
"181","Lohr","LohrGemuenden","UF","E","Z",16167.22,3.41585041200084,28280.14,962.5,0.203359391506444,1813.05,10.4035106146395,12.209758899355,15.4335551666636,11.1520785383291,2.31750857991934,1.3867951303401,4.75843064329654,2.42581967940909,0,0,0,0,0,0,0,0.0904775280898876,0.178399393337614,4.733,4.323,0.132949438202247,0,0,1,3.33095091032089,1.72340362951852,0.764,0.582,0.698,0.088,0.207,0.882,0.184,29,244
"183","Ludwigsstadt","KronachTeuschnitz","OF","E","Z",6231.26,3.99183856502242,7164.36,290.65,0.186194746957079,455.35,9.64554595834187,3.9008096518255,14.5062419298289,4.3156298966705,1.43670481601113,0.46979307678031,3.06816765370715,0.540142238898999,0,0,0,0,0,0,0,0.13513683153402,0.351451503465443,1.561,1.727,0.0326596367896895,0,0,1,2.46776251124077,1.88531275487797,0.611,0.672,0.453,0.29,0.034,0.649,0.196,24,249
"185","Mainburg","RottenburgMainburg","NB","E","Z",10984.88,5.59026972010178,16763.32,1309.35,0.666335877862595,1317.58,16.2958927212918,7.04757961310469,26.4106741878102,8.90182829502587,3.79683329710267,1.41833339423289,8.99128364243548,2.16442751802587,0,0,0,0,0,0,0,0.0804988015066773,0.255620597351972,1.965,2.482,0.0560723661682456,0,0,0,4.63887510339123,2.46484698097601,0.75,0.528,0.788,0.012,0.2,0.995,0.207,64,209
"186","Marktbreit","KitzingenLand","UF","V","Wg",20058.33,8.32987126245847,33141.46,1164.2,0.483471760797342,1289.7,15.2741170753385,8.04136102488123,22.7559973865653,7.96455400512531,5.25601604614838,3.46730378286316,11.1295195685698,5.72886724007473,1,1,-1157.38787375415,0.0753945182724252,26872,15404,4762.4584717608,0.102496429236788,0.18247027536115,2.408,2.385,0.0747686766441036,0,1,0,5.10112253560985,3.76313555324969,0.718,0.707,0.513,0.018,0.469,0.626,0.113,97,176
"187","Marktl","Altoetting","OB","E","M",2583.45,4.34924242424242,4835.1,386.95,0.651430976430976,438,11.7466919121241,1.91133459583698,18.0852364702233,2.33607561713409,2.49012937908185,0.391775692135537,5.2752241428218,0.733234492265975,1,1,600.808080808081,0.103693602693603,34426,10657,40015.1515151515,0.114092055485498,0.193247292674625,0.594,0.726,0.0187263556116015,0,0,1,4.54584513839161,2.81746007036334,0.644,0.526,0.89,0.013,0.097,0.992,0.102,15,258
"188","MarktOberdorf","MarktOberdorf","SC","E","K",6868.53,4.70447260273973,17959.78,696.95,0.47736301369863,995.75,12.2024616519664,4.45254010204415,19.5683191787741,5.60227134757198,3.02189180671928,0.818302711599838,7.11681757978723,2.13969170604722,1,1,-12.0205479452054,0.00808287671232877,2647,1051,1093.15068493151,0.0863140060240964,0.196116501087667,1.46,1.837,0.0687123493975904,0,0,0,4.31213208241354,2.27855960264901,0.702,0.682,0.691,0.039,0.269,0.971,0.28,31,242
"189","Marktredwitz","Wunsiedel","OF","E","Wn",12562.34,4.91869224745497,34183.12,1259.85,0.493285043069695,2482.75,12.9766031119497,8.57758770083589,19.1449963166154,14.2903820152924,2.64678429806238,2.22356408831185,5.77449581459445,6.05049362288034,0,1,-1243.68441660141,0.0443852779953015,41286,17816,9189.50665622553,0.153962245478612,0.339639429137599,2.554,4.255,0.0631881046042703,0,0,1,2.65138676911741,2.10199463186148,0.452,0.693,0.004,0.078,0.918,0.122,0.118,94,179
"190","Marktzeuln","Lichtenfels","OF","E","Z",5173.38,4.07032258064516,6105.71,0,0,144.05,13.0045816979153,4.27319632808799,19.5452283116856,3.76552312152522,4.21668268204861,0.942054672893761,8.2473628584957,1.11182875351012,0,0,0,0,0,0,0,0.149602338813618,0.421759668540416,1.271,1.12,0.0399547326396529,0,0,1,3.32799777082882,1.69704944425524,0.611,0.672,0.453,0.29,0.034,0.649,0.196,50,223
"191","Mellrichstadt","Mellrichstadt","UF","E","B",9529.25,4.24087672452158,15050.6,594.3,0.264485981308411,1027.13,9.38716551148406,5.80194756445575,13.902573000428,5.20032149301908,1.7791481757043,1.11195254979411,3.31925267085815,1.75622982353608,1,1,1219.19003115265,0.0244846461949266,18095,16442,735.647530040053,0.0821850393700787,0.209596502252597,2.247,2.014,0.157972440944882,0,0,1,4.59753890698516,2.41375316684763,0.732,0.568,0.63,0.006,0.331,0.788,0.158,34,239
"192","Memmingen","Memmingen","SC","V","K",49707.89,5.91338210801808,133636.81,4987.9,0.593373780632881,6907.35,11.0810570073006,24.472717885015,17.3540593119781,31.7015732869294,2.10501484478836,5.61849111544113,4.96874958626805,15.1049909718738,1,1,-651.504877468475,0.0409393290506781,79206,50532,3411.13490364026,0.244230311682132,0.228676941461563,8.406,10.889,1,1,0,1,6.99884898710866,4.89917127071823,0.64,0.615,0.65,0.038,0.312,0.829,0.179,98,175
"193","Mering","Friedberg","OB","E","A",4597.99,2.0372131147541,10483.35,240.2,0.106424457244129,491.2,19.063890815205,8.01351948401664,31.4773187361537,8.69166845231401,8.97306652270617,0.677292280471765,18.1142158237686,1.54421650079354,1,1,-646.570669029686,0.0166610544971201,13637,4894,3873.72618520159,0.089539989330707,0.221804206346585,2.257,2.448,0.0926176699905618,0,0,0,4.04979963428394,2.24378477220558,0.637,0.58,0.828,0.082,0.088,0.971,0.143,68,205
"194","Miesbach","Miesbach","OB","E","M",15688,6.98175344904317,35172.02,1624.4,0.722919448153093,1978.2,13.9083007186888,7.71233897988565,24.6551433335737,11.7692970013475,4.12071149085462,2.97214784540992,11.3456719515288,6.66346528950246,1,1,7123.49799732977,0.0279732977303071,40496,9258,13902.0916777926,0.271015851024816,0.517544382439032,2.247,3.429,0.0915610610814555,0,0,1,5.70354087452472,2.73055291508238,0.604,0.509,0.711,0.096,0.193,0.982,0.271,73,200
"195","Miltenberg","Miltenberg","UF","E","Wg",20747.48,5.63330980179202,38214.99,1464.8,0.397719250610915,3011.1,9.39634762382251,9.44445716804002,13.9775442642843,9.74961340018684,1.84283126750863,2.11680981336858,3.68499719995856,3.8989730728639,0,1,-197.358131957643,0.0237499321205539,28657,21336,1987.78169970133,0.102963031766673,0.283969912204179,3.683,3.802,0.171047742894297,0,0,1,3.97440215560795,2.95424144733677,0.635,0.637,0.654,0.1,0.246,0.936,0.282,63,210
"196","Mindelheim","Mindelheim","SC","E","K",15216.81,4.54504480286738,31155.45,1089.35,0.325373357228196,2345.7,13.3085667709601,11.2501333475411,21.1348775066081,14.0593064295436,3.06675198559496,2.33736475178706,7.72482304687314,4.78560556753118,0,1,1125.1523297491,0.0206968339307049,36081,8929,8109.91636798088,0.089110950860204,0.245546096083106,3.348,4.184,0.114968579375708,0,0,0,5.28588880084522,1.81197173798204,0.702,0.682,0.691,0.039,0.269,0.971,0.28,63,210
"197","Mintraching","RegensburgLand","OP","N","Z",271.45,0.314542294322132,644.84,0,0,0,15.8935768056285,3.19919700546492,23.9584565927095,3.55136817060879,4.92748300146122,0.0445340467255457,10.3255046598719,0.105792354726472,0,0,0,0,0,0,0,0.0726759806555615,0.248564487285409,0.863,0.958,0.0289830736163353,0,1,0,5.01257632067959,3.52319485001327,0.52,0.516,0.741,0.124,0.132,0.939,0.198,52,221
"198","Mittenwald","Garmisch","OB","E","Z",3314.55,1.86001683501684,13207.84,505.55,0.283698092031425,1813.76,9.8362477781198,4.51373219173532,16.4855952590306,4.72143479539542,1.71868333439965,0.266521250895643,4.65371889585716,1.06203558203361,0,0,0,0,0,0,0,0.139192352711666,0.336637212600661,1.782,1.864,0.17381974248927,0,0,1,5.34302607347097,2.44353978869826,0.684,0.517,0.744,0.033,0,0.986,0.242,76,197
"199","Mitterteich","Tirschenreuth","OP","E","Wn",4239.47,2.71239283429303,9287.19,373.65,0.239059500959693,820.65,12.0642766392368,4.91083203030206,18.1242455593559,6.07962890507645,2.22466016525743,0.641282119776704,4.9474394763457,1.40482392609666,0,1,6270.69097888676,0.0123653230966091,8843,4203,2968.65003198976,0.0922341006131818,0.265378635881449,1.563,1.935,0.0501781758643937,0,0,1,3.20031111255145,1.38059435460349,0.708,0.49,0.796,0.018,0.186,0.885,0.0890000000000001,56,217
"200","Moosburg","FreisingLand","OB","E","Rg",7952.26,2.72151266255989,13729.26,604.75,0.206964407939767,901.85,16.5965390854055,10.4153016893948,27.799892423333,11.1780924359829,4.55368584555211,1.03921768098021,11.3597314258174,1.79416791437584,0,1,-602.378507871321,0.0199028062970568,22679,3564,6541.75222450376,0.0809501773870122,0.221842248278307,2.922,3.136,0.0901434521055067,0,1,0,4.85343451681874,3.28683711265697,0.625,0.492,0.948,0.042,0.003,0.959,0.0110000000000001,65,208
"201","Muehldorf","Muehldorf","OB","V","M",12665.56,4.75077269317329,25851.58,1281.45,0.480663915978995,2500.66,12.8885372155912,9.11829188985829,20.6272471064025,12.0288944398468,2.88709786220586,1.91260532149261,6.45412592428616,3.90380444899332,1,1,303.690922730682,0.0832393098274569,57514,80052,-8453.86346586647,0.0979504770689804,0.251137370186552,2.666,3.517,0.0768499034331671,0,0,0,5.08239488427367,2.42190594759776,0.744,0.517,0.987,0.005,0.005,0.997,0.01,61,212
"202","Muenchberg","Muenchberg","OF","E","M",27479.28,7.09325761486835,37649.54,1602.15,0.413564790913784,2416.5,13.7774161441213,13.6692965787541,20.1906530835521,19.8899909175108,3.2785341090857,5.73366438033481,6.95716174873119,7.85573080641089,1,1,-2975.02323180176,0.0474930304594734,52865,18004,8998.70934434693,0.219740605775636,0.647242365920242,3.874,5.637,0.151796559695937,0,0,0,2.68627828228413,2.17096352162537,0.321,0.723,0.001,0.201,0.802,0.04,0.039,145,128
"203","Muenchen","Muenchen","OB","Amt","M",1838022.92,9.38537737631422,6003487.56,243610.8,1.24393404786585,514110.28,10.9474329466847,698.076717510213,14.9976579201406,1814.25661457282,1.98743513164775,270.646833269654,4.14194025078713,884.00687445604,0,1,-2224.14457794413,0.079075465050373,2373662,3233291,-4389.46787922732,0.692717684753264,0.506525583924376,195.839,508.973,0.851388774166062,1,0,0,12.1389108370454,12.1389108370454,0.022,0.659,0.218,0.371,0.411,0.797,0.579,272,1
